floor,total_floor,gym,lift,property_age,property_size,swimming_pool,rent,deposit,type,furnishing,lease_type,locality,parking,building_type,property_id,count
3,5.0,0,1,0,800,0,12000,120000,0,2,0,351,0,0,ff8081815ab805ff015ab847a2391ce7,1.0
1,2.0,0,0,1,550,0,6500,80000,0,2,3,1586,0,1,ff8081815ab805ff015ab848b4571d39,1.0
9,12.0,0,0,1,1350,0,18000,180000,2,2,3,484,0,0,ff8081815ab805ff015ab84d3bc51e96,1.0
2,2.0,0,0,1,2200,0,35000,350000,2,2,3,766,0,1,ff8081815ab805ff015ab850b4bb1fa1,1.0
0,0.0,0,0,5,650,0,6000,45000,0,2,0,1829,3,2,ff8081815ab805ff015ab85b590d2173,1.0
0,2.0,0,0,0,600,0,16000,70000,1,2,0,229,3,1,ff8081815ab805ff015ab869c2062301,1.0
1,10.0,0,1,0,1230,0,18000,150000,2,2,0,1081,0,0,ff8081815ab805ff015ab86cf25a23f7,1.0
2,4.0,1,1,1,1467,0,16000,160000,2,2,3,903,0,0,ff8081815ab805ff015ab87063c72554,1.0
2,2.0,0,0,10,950,0,20000,200000,1,2,3,236,3,1,ff8081815ab805ff015ab871551c259e,1.0
2,3.0,0,1,9,1124,0,14000,100000,1,2,0,166,0,0,ff8081815ab805ff015ab88668823072,1.0
2,4.0,0,1,7,1200,0,35000,150000,1,0,0,1908,1,0,ff8081815ab805ff015ab894ffc93857,1.0
0,2.0,1,0,0,1956,1,20000,200000,2,2,0,2112,0,0,ff8081815ab805ff015ab898519d394f,1.0
0,1.0,0,0,20,1000,0,16000,140000,1,2,0,5,3,2,ff8081815ab805ff015ab8af937f4547,1.0
3,4.0,0,1,10,1475,0,20000,200000,2,2,0,1139,0,0,ff8081815ab805ff015ab8b3d1d64729,1.0
2,2.0,0,0,4,600,0,3800,20000,5,1,1,2227,3,1,ff8081815ab805ff015ab8b8703948a6,1.0
1,3.0,0,0,0,1100,0,15000,150000,1,2,3,1829,0,1,ff8081815ab805ff015ab8ba800e492b,1.0
4,4.0,1,1,3,2400,0,5500,37500,3,0,0,2288,0,0,ff8081815ab805ff015ab8c6706b4c72,1.0
1,2.0,0,0,3,850,0,13000,130000,1,2,0,1176,3,2,ff8081815ab805ff015ab8e52628567f,1.0
3,3.0,0,1,6,1600,0,39000,390000,2,2,3,673,1,0,ff8081815ab805ff015ab8e879de5751,1.0
1,4.0,1,1,3,1040,1,21000,150000,1,2,3,1131,0,0,ff8081815ab805ff015ab908cd145d5c,1.0
9,11.0,1,1,8,1603,1,38000,380000,2,2,0,1494,0,0,ff8081815ab805ff015ab917d20e605e,1.0
0,4.0,0,1,7,506,0,8000,50000,0,1,0,1139,3,0,ff8081815ab805ff015ab93f0aaf6ac0,1.0
1,4.0,1,1,4,888,1,11000,90000,1,2,0,903,0,0,ff8081815ab805ff015aba205ba77e0c,1.0
0,2.0,0,0,3,650,0,9500,70000,0,2,0,963,3,1,ff8081815ab805ff015abb2f439c03ca,1.0
1,3.0,0,0,1,600,0,6000,100000,0,2,0,464,2,1,ff8081815ab805ff015abb412ac305b8,1.0
2,3.0,0,0,5,555,0,11500,40000,0,1,0,2253,1,0,ff8081815ab805ff015abb56a98a0872,1.0
2,2.0,0,0,10,900,0,17500,175000,1,2,0,1942,0,1,ff8081815ab805ff015abb6d091b0b9e,1.0
0,7.0,0,1,0,1010,0,22000,220000,1,2,0,1942,0,0,ff8081815ab805ff015abb6ed6e70c0c,1.0
3,4.0,1,1,3,15000,1,13000,150000,1,2,3,2314,0,0,ff8081815ab805ff015abb7da6ee0f83,1.0
0,2.0,0,0,0,1000,0,16000,160000,1,2,0,2288,3,1,ff8081815ab805ff015abb8910781276,1.0
1,4.0,0,0,0,450,0,7500,75000,0,1,0,1754,2,1,ff8081815ab805ff015abb8b87d012f7,1.0
4,4.0,1,1,8,1350,1,15000,150000,1,2,3,885,1,0,ff8081815ab805ff015abb8c01ed1327,1.0
0,4.0,0,0,10,1500,0,22000,125000,1,0,3,1672,0,0,ff8081815ab805ff015abb8fd45f1447,1.0
2,4.0,0,0,0,700,0,18000,100000,1,2,0,789,3,1,ff8081815ab805ff015abb931222156d,1.0
1,3.0,0,0,1,400,0,14500,145000,0,0,3,231,3,1,ff8081815ab805ff015abb98f0cf1707,1.0
1,4.0,1,1,0,1330,1,17000,170000,2,2,0,166,0,0,ff8081815ab805ff015abb9d3a321822,1.0
1,4.0,1,1,2,1250,0,18000,100000,2,2,3,2288,0,0,ff8081815ab805ff015abb9fcb5018c8,1.0
3,3.0,0,0,0,400,0,11000,95000,0,2,3,2210,3,1,ff8081815ab805ff015abba22f9c199c,1.0
3,4.0,0,0,3,1485,0,25000,100000,2,2,0,1563,0,0,ff8081815ab805ff015abba4c97f1a82,1.0
0,4.0,0,0,2,800,0,12000,120000,1,2,0,903,3,1,ff8081815ab805ff015abba5a5371ad2,1.0
2,4.0,1,1,3,1400,0,23000,230000,2,2,3,2288,0,0,ff8081815ab805ff015abba7f05d1b85,1.0
0,18.0,1,1,4,1700,1,31000,300000,2,2,3,963,0,0,ff8081815ab805ff015abba8344f1ba0,1.0
0,3.0,0,0,8,300,0,9000,90000,5,2,0,650,3,1,ff8081815ab805ff015abbaaeb961c7c,1.0
1,10.0,0,1,4,1000,0,23000,230000,1,2,3,2288,0,0,ff8081815ab805ff015abbab6eca1ca0,1.0
1,3.0,0,1,1,1245,0,20000,75000,2,2,3,1376,0,1,ff8081815ab805ff015abbabddd61cc3,1.0
0,2.0,0,0,8,850,0,10500,105000,1,2,3,2271,3,1,ff8081815ab805ff015abbafbf201dda,1.0
4,4.0,0,0,3,500,0,10000,100000,0,2,1,1038,3,1,ff8081815ab805ff015abbb188241e6f,1.0
2,15.0,1,1,0,1910,1,40000,240000,2,2,3,2288,1,0,ff8081815ab805ff015abbb385441eff,1.0
1,3.0,0,0,8,600,0,9000,100000,1,2,3,1241,2,1,ff8081815ab805ff015abbb68faf1ff4,1.0
4,4.0,0,0,0,700,0,16000,20000,0,2,0,2052,3,1,ff8081815ab805ff015abbb8bad92129,1.0
0,1.0,0,0,5,500,0,8000,20000,0,2,3,681,3,1,ff8081815ab805ff015abbb8bccd212b,1.0
0,3.0,0,0,8,100,0,5000,50000,5,1,1,1241,2,1,ff8081815ab805ff015abbb9ac162190,1.0
1,4.0,0,1,0,1250,0,25000,230000,1,2,3,823,0,0,ff8081815ab805ff015abbbd10942302,1.0
1,2.0,0,0,8,600,0,10000,100000,1,2,0,1403,3,1,ff8081815ab805ff015abbc078cc241b,1.0
3,5.0,1,1,0,825,1,22000,250000,1,2,0,337,0,0,ff8081815ab805ff015abbc422db2525,1.0
1,4.0,0,1,4,1100,0,16000,50000,1,2,3,963,0,0,ff8081815ab805ff015abbc576ad259c,1.0
2,4.0,0,0,3,540,0,12000,60000,0,2,0,1293,3,0,ff8081815ab805ff015abbc8dc7e26de,1.0
1,4.0,1,1,1,1335,1,17000,200000,2,2,3,589,0,0,ff8081815ab805ff015abbcc68ad2848,1.0
4,4.0,0,1,10,800,0,9000,90000,1,2,3,1256,0,0,ff8081815ab805ff015abbcdaddd28bd,1.0
1,2.0,0,0,2,800,0,10000,100000,1,2,3,963,3,1,ff8081815ab805ff015abbd39c552b43,1.0
2,4.0,1,1,8,1150,0,30000,300000,1,2,3,2298,0,0,ff8081815ab805ff015abbd3e9912b60,1.0
2,4.0,1,1,3,1300,1,30000,250000,1,2,3,1494,0,0,ff8081815ab805ff015abbd497002b98,1.0
2,12.0,0,0,3,1481,0,17000,170000,2,2,3,2312,0,0,ff8081815ab805ff015abbd5b1022c20,1.0
3,4.0,0,1,5,1700,0,16000,100000,2,2,3,1819,0,0,ff8081815ab805ff015abbd678c52c7b,1.0
1,3.0,0,0,8,1000,0,12000,120000,1,2,3,1778,3,1,ff8081815ab805ff015abbd693542c89,1.0
3,4.0,0,1,0,1200,0,4000,20000,2,0,0,1494,0,0,ff8081815ab805ff015abbe2fbf73842,1.0
3,4.0,0,1,0,1200,0,8000,40000,2,0,0,1494,0,0,ff8081815ab805ff015abbe588c5390a,1.0
1,1.0,0,0,3,680,0,12000,100000,1,2,0,536,3,1,ff8081815ab805ff015abbe9d77a3b79,1.0
0,1.0,0,0,10,1000,0,12000,80000,1,1,3,301,3,1,ff8081815ab805ff015abbe9e2ea3b7b,1.0
0,10.0,0,1,0,1350,0,6000,20000,2,2,0,624,0,0,ff8081815ab805ff015abbe9f7b03b99,1.0
2,4.0,1,1,2,1244,1,19000,150000,1,2,3,2288,1,0,ff8081815ab805ff015abbeb5f573c9d,1.0
0,1.0,0,0,4,220,0,4000,30000,5,1,1,536,3,1,ff8081815ab805ff015abbebab6b3cde,1.0
1,1.0,0,0,6,300,0,7000,30000,0,2,0,536,3,1,ff8081815ab805ff015abbeeb9d13e80,1.0
0,1.0,0,0,10,500,0,6000,60000,0,2,3,963,3,1,ff8081815ab805ff015abbf04b083f39,1.0
1,3.0,0,0,8,600,0,14500,145000,1,2,3,449,3,1,ff8081815ab805ff015abbf0ce4a3f70,1.0
1,3.0,0,0,0,500,0,7500,75000,0,2,3,963,3,1,ff8081815ab805ff015abbf33bd940b7,1.0
1,2.0,0,0,0,540,0,8000,80000,0,2,0,503,3,1,ff8081815ab805ff015abbf354cd40cc,1.0
1,1.0,0,0,0,600,0,12000,100000,1,2,0,1710,0,1,ff8081815ab805ff015abbf3b74540ff,1.0
0,0.0,0,0,10,750,0,16000,80000,1,1,3,50,0,2,ff8081815ab805ff015abbf50ccc4191,1.0
5,5.0,0,1,5,1000,0,17000,150000,1,2,3,317,0,1,ff8081815ab805ff015abbf7f4bf4318,1.0
2,4.0,1,1,3,1575,1,32000,200000,2,2,0,1494,0,0,ff8081815ab805ff015abbfbb37344da,1.0
1,2.0,0,0,0,500,0,8000,100000,0,2,3,317,3,1,ff8081815ab805ff015abbfcbf334550,1.0
0,1.0,0,0,4,600,0,8500,80000,0,2,3,536,3,1,ff8081815ab805ff015abbff37d646c3,1.0
2,3.0,0,0,7,1000,0,9500,50000,1,1,0,1522,3,1,ff8081815ab805ff015abc000f7847ad,1.0
1,3.0,0,0,0,550,0,5500,55000,0,1,0,2312,3,1,ff8081815ab805ff015abc027c4148d9,1.0
2,2.0,0,0,7,450,0,5500,55000,0,1,3,2314,3,1,ff8081815ab805ff015abc030cf14917,1.0
0,2.0,0,0,10,2000,0,23000,200000,2,2,3,1022,0,1,ff8081815ab805ff015abc06a15d4bc9,1.0
1,1.0,0,0,2,280,0,4000,40000,0,1,1,690,2,1,ff8081815ab805ff015abc071eaf4c36,1.0
2,12.0,0,1,0,1720,1,32000,200000,2,2,3,1494,0,0,ff8081815ab805ff015abc073ce54c4d,1.0
0,2.0,0,0,5,500,0,5800,40000,0,1,3,2314,3,1,ff8081815ab805ff015abc078ecb4c68,1.0
1,7.0,1,1,3,1800,1,8489,50000,2,1,0,2288,0,0,ff8081815ab805ff015abc084f9a4cc3,1.0
0,1.0,0,0,12,300,0,7000,70000,0,2,0,690,3,1,ff8081815ab805ff015abc0ab4db4dc4,1.0
2,5.0,0,0,0,900,0,8000,30000,1,2,0,236,3,1,ff8081815ab805ff015abc0ab61f4dc6,1.0
0,2.0,1,0,7,1958,1,22000,220000,2,2,3,730,0,2,ff8081815ab805ff015abc0c00364e5f,1.0
2,2.0,0,0,5,400,0,17000,170000,0,2,3,939,0,1,ff8081815ab805ff015abc0f38175012,1.0
3,3.0,0,0,20,400,0,4500,40000,0,1,3,193,3,1,ff8081815ab805ff015abc0f76ac502d,1.0
4,4.0,0,1,0,1150,0,33000,250000,1,2,3,1670,0,0,ff8081815ab805ff015abc124338518c,1.0
2,2.0,0,0,8,500,0,5000,50000,0,2,3,1348,3,1,ff8081815ab805ff015abc12a30351e8,1.0
0,2.0,0,0,0,600,0,10000,100000,0,1,0,1888,3,1,ff8081815ab805ff015abc14b79f5309,1.0
2,2.0,0,0,10,200,0,4500,25000,5,2,0,963,3,1,ff8081815ab805ff015abc16384753d5,1.0
1,1.0,0,0,6,300,0,7500,50000,0,1,3,690,3,1,ff8081815ab805ff015abc1693035414,1.0
2,3.0,0,0,6,1100,0,15000,100000,1,2,3,1829,0,1,ff8081815ab805ff015abc18ae805545,1.0
0,1.0,0,0,15,200,0,4500,45000,5,1,3,690,2,1,ff8081815ab805ff015abc1a65fc5636,1.0
1,1.0,0,0,6,1450,0,25000,250000,2,2,2,470,0,1,ff8081815ab805ff015abc1b37da5688,1.0
1,1.0,0,0,15,750,0,11000,100000,0,0,1,1803,0,0,ff8081815ab805ff015abc1c39905746,1.0
0,1.0,0,0,20,300,0,6500,60000,0,2,3,690,3,1,ff8081815ab805ff015abc1e4d1e58a4,1.0
0,4.0,0,0,0,1200,0,18000,150000,1,2,0,1252,0,1,ff8081815ab805ff015abc1f064f5926,1.0
3,4.0,1,1,1,1110,1,16000,125000,1,2,0,2194,3,0,ff8081815ab805ff015abc1f3d0a594b,1.0
0,0.0,0,0,6,700,0,8500,100000,1,2,3,690,3,2,ff8081815ab805ff015abc20986b5a18,1.0
12,17.0,0,1,2,1421,1,20000,200000,2,2,0,86,1,0,ff8081815ab805ff015abc2281405b2e,1.0
1,3.0,0,0,10,1350,0,26000,125000,1,1,3,360,0,0,ff8081815ab805ff015abc22b65f5b53,1.0
2,4.0,0,0,0,700,0,8000,80000,0,2,0,1252,0,1,ff8081815ab805ff015abc23ad735be6,1.0
2,5.0,0,0,3,800,0,13000,60000,1,2,0,650,3,0,ff8081815ab805ff015abc252a8d5cd4,1.0
0,13.0,1,1,5,1744,1,30000,300000,2,2,3,1563,0,0,ff8081815ab805ff015abc2602525d46,1.0
0,1.0,0,0,10,1200,0,18000,180000,2,2,3,1348,0,1,ff8081815ab805ff015abc27a8425e39,1.0
1,4.0,0,0,10,400,0,7000,50000,0,1,3,2194,3,1,ff8081815ab805ff015abc29dd4f5fdb,1.0
0,2.0,0,0,12,375,0,4000,15000,0,1,3,1354,3,1,ff8081815ab805ff015abc2d35186248,1.0
1,3.0,0,0,2,1800,0,25000,250000,2,2,3,873,0,1,ff8081815ab805ff015abc31d3be64eb,1.0
1,2.0,0,0,4,900,0,12000,120000,1,2,3,1017,3,1,ff8081815ab805ff015abc3227286546,1.0
3,3.0,0,0,3,900,0,13500,50000,1,2,0,1494,3,1,ff8081815ab805ff015abc3267d36570,1.0
2,3.0,0,0,2,1400,0,16000,160000,1,2,3,873,3,1,ff8081815ab805ff015abc341a11668f,1.0
1,2.0,0,0,4,800,0,9000,75000,1,2,3,1020,0,1,ff8081815ab805ff015abc348aaa66df,1.0
1,1.0,0,0,5,600,0,10000,100000,1,2,0,536,3,1,ff8081815ab805ff015abc3595ae67ce,1.0
3,4.0,0,0,0,850,0,17000,150000,1,2,0,1038,0,1,ff8081815ab805ff015abc36838f6881,1.0
2,2.0,0,0,6,160,0,4000,40000,5,1,1,536,2,1,ff8081815ab805ff015abc37042e68eb,1.0
2,2.0,0,0,5,800,0,8500,85000,1,2,3,2025,3,1,ff8081815ab805ff015abc3761206938,1.0
1,2.0,0,0,0,350,0,7300,30000,0,2,3,2194,3,1,ff8081815ab805ff015abc390ceb6a21,1.0
1,2.0,0,0,0,800,0,12000,60000,1,2,3,2194,3,1,ff8081815ab805ff015abc3af0436b02,1.0
0,1.0,0,0,5,1000,0,16000,160000,1,2,3,1176,3,1,ff8081815ab805ff015abc3b99bb6b78,1.0
11,14.0,1,1,0,1900,1,39000,330000,2,2,3,1638,0,0,ff8081815ab805ff015abc3bf6e56bca,1.0
0,3.0,0,0,3,600,0,6000,25000,0,2,0,1621,0,1,ff8081815ab805ff015abc3f28b46d74,1.0
0,3.0,0,0,0,570,0,9000,90000,1,2,0,34,2,1,ff8081815ab805ff015abc42ba786f3a,1.0
2,3.0,0,0,3,900,0,8500,40000,1,2,0,1621,0,1,ff8081815ab805ff015abc4313f86f78,1.0
3,3.0,0,0,3,800,0,6000,40000,0,2,0,812,3,0,ff8081815ab805ff015abc4466e1700d,1.0
4,13.0,1,1,2,1780,1,40000,400000,2,2,3,2314,0,0,ff8081815ab805ff015abc46e07571b5,1.0
2,2.0,0,0,10,400,0,5500,55000,0,1,0,1348,3,1,ff8081815ab805ff015abc478ce973ad,1.0
0,1.0,0,0,6,800,0,16000,700000,1,2,3,1131,3,1,ff8081815ab805ff015abc48742d74fe,1.0
0,1.0,0,0,0,1200,0,16500,120000,1,2,3,979,0,1,ff8081815ab805ff015abc48f89d7557,1.0
0,6.0,1,1,0,1200,0,9200,40000,2,0,0,1563,0,0,ff8081815ab805ff015abc49caa675b1,1.0
3,4.0,1,1,6,1658,1,22000,220000,1,2,3,1987,0,1,ff8081815ab805ff015abc4d29967798,1.0
1,4.0,1,1,0,980,0,14000,100000,1,2,3,205,0,0,ff8081815ab805ff015abc4e33da784b,1.0
3,3.0,0,1,2,500,0,5500,50000,0,2,3,1131,3,0,ff8081815ab805ff015abc4f8e40794a,1.0
3,3.0,0,0,2,250,0,8000,25000,5,2,1,2255,3,1,ff8081815ab805ff015abc508f8279f4,1.0
0,2.0,0,0,0,200,0,5000,30000,5,1,0,293,3,1,ff8081815ab805ff015abc51d62b7a96,1.0
1,2.0,0,0,15,900,0,6000,15000,1,2,0,936,3,1,ff8081815ab805ff015abc5367ef7b4b,1.0
3,21.0,0,1,0,1620,1,38000,380000,2,2,3,424,0,0,ff8081815ab805ff015abc547d157c22,1.0
1,3.0,0,0,0,500,0,9000,50000,0,2,3,237,3,1,ff8081815ab805ff015abc54ddf87c54,1.0
4,4.0,0,0,1,600,0,12000,100000,0,2,0,1701,3,0,ff8081815ab805ff015abc55a8027cb1,1.0
3,3.0,0,0,0,200,0,7000,70000,5,2,0,1348,3,1,ff8081815ab805ff015abc55d9b37cd0,1.0
2,4.0,0,1,7,1116,0,28000,280000,1,2,3,786,0,0,ff8081815ab805ff015abc5616317cf4,1.0
1,2.0,0,0,15,900,0,12000,20000,1,2,0,939,3,1,ff8081815ab805ff015abc56df1c7d46,1.0
2,3.0,0,0,0,375,0,10000,100000,0,2,0,236,3,1,ff8081815ab805ff015abc5c708a7ff2,1.0
2,2.0,0,0,3,600,0,12000,100000,1,2,3,1451,3,1,ff8081815ab805ff015abc5c76987ff5,1.0
1,2.0,0,0,3,400,0,7000,60000,0,1,0,1451,3,1,ff8081815ab805ff015abc63a9ad049e,1.0
4,5.0,0,1,5,1100,0,16000,100000,1,0,0,1819,1,0,ff8081815ab805ff015abc67b7e50670,1.0
1,4.0,0,1,0,780,0,9000,90000,1,2,0,963,0,0,ff8081815ab805ff015abc7ffeaa0f8b,1.0
2,2.0,0,0,6,1100,0,17250,170000,1,1,3,2241,0,1,ff8081815ab805ff015abc8330d510da,1.0
3,4.0,0,0,0,400,0,8500,85000,0,1,3,688,0,1,ff8081815ab805ff015abc843cf41148,1.0
0,1.0,0,0,3,300,0,6000,50000,0,1,0,1682,3,1,ff8081815ab805ff015abc87cadc1368,1.0
3,4.0,1,1,0,1115,0,23500,150000,1,2,3,1563,0,0,ff8081815ab805ff015abc87e6bd137d,1.0
1,3.0,0,0,3,550,0,12000,60000,1,2,0,626,3,1,ff8081815ab805ff015abc897be41451,1.0
0,2.0,0,0,10,800,0,14000,140000,1,2,3,659,3,1,ff8081815ab805ff015abc8af1d41537,1.0
0,2.0,0,0,6,1800,0,15000,150000,1,2,3,408,0,1,ff8081815ab805ff015abc8bcfbc1598,1.0
15,21.0,1,1,0,1300,1,9000,33333,2,0,0,667,0,0,ff8081815ab805ff015abc924f99194a,1.0
2,3.0,0,0,3,1000,0,14000,140000,2,2,0,1829,3,1,ff8081815ab805ff015abc95bb151abf,1.0
2,2.0,0,0,9,700,0,15000,50000,1,2,0,1494,3,1,ff8081815ab805ff015abc983cf81bff,1.0
1,1.0,0,0,6,600,0,10000,100000,1,1,0,1785,3,1,ff8081815ab805ff015abc98b1211c2b,1.0
0,1.0,0,0,30,450,0,9500,70000,0,2,3,1593,3,1,ff8081815ab805ff015abc9d10751f2e,1.0
0,5.0,0,0,3,115,0,12000,120000,1,2,3,119,0,0,ff8081815ab805ff015abc9e83ff1fe0,1.0
1,3.0,0,0,9,500,0,11000,40000,0,2,3,1494,3,1,ff8081815ab805ff015abca1f7f1213e,1.0
3,3.0,0,0,2,450,0,7000,70000,0,2,2,87,3,1,ff8081815ab805ff015abca24aee2163,1.0
3,3.0,0,1,5,1250,0,20000,100000,1,2,3,2003,0,0,ff8081815ab805ff015abca279762184,1.0
2,3.0,0,0,2,900,0,15000,150000,1,2,3,87,3,1,ff8081815ab805ff015abca46c342290,1.0
4,4.0,0,0,0,1300,0,13000,130000,1,2,0,58,0,1,ff8081815ab805ff015abca5062922f9,1.0
1,1.0,0,0,10,800,0,15000,50000,1,2,0,1494,1,1,ff8081815ab805ff015abca72399241b,1.0
1,2.0,0,0,10,600,0,8000,50000,1,2,0,1225,3,1,ff8081815ab805ff015abca8b37f24e2,1.0
0,0.0,0,0,2,1200,0,13000,130000,1,2,3,1829,3,2,ff8081815ab805ff015abca91632250a,1.0
2,2.0,0,0,7,250,0,5000,15000,5,2,0,279,2,1,ff8081815ab805ff015abca97fbc2549,1.0
4,4.0,0,0,0,200,0,4000,40000,5,1,0,58,3,1,ff8081815ab805ff015abcaa386725ad,1.0
1,3.0,0,0,0,600,0,13000,100000,1,2,3,1682,3,1,ff8081815ab805ff015abcac99f526b5,1.0
0,0.0,0,0,5,400,0,7000,35000,0,1,0,1494,3,2,ff8081815ab805ff015abcb36b762a65,1.0
1,2.0,0,0,5,1200,0,20000,200000,2,2,0,1682,3,1,ff8081815ab805ff015abcb398c72a7d,1.0
2,3.0,0,0,7,1200,0,17500,100000,1,2,3,873,0,1,ff8081815ab805ff015abcb69edc2c09,1.0
0,3.0,0,0,0,550,0,10000,100000,0,2,0,851,3,1,ff8081815ab805ff015abcb800862cfd,1.0
0,2.0,0,0,7,1500,0,18000,150000,1,2,3,2080,0,0,ff8081815ab805ff015abcb86a442d2f,1.0
0,2.0,0,0,10,150,0,2500,10000,5,1,1,1522,2,2,ff8081815ab805ff015abcb909632d9c,1.0
0,1.0,0,0,5,500,0,10000,100000,1,1,0,1682,3,1,ff8081815ab805ff015abcbbfd412f49,1.0
2,4.0,0,0,5,300,0,8000,200000,0,1,0,701,3,1,ff8081815ab805ff015abcbe529530e6,1.0
0,1.0,0,0,4,910,0,15000,150000,1,2,3,1599,3,2,ff8081815ab805ff015abcbf357e3165,1.0
1,3.0,0,0,10,1200,0,14500,145000,2,2,3,1829,3,1,ff8081815ab805ff015abcc04f3e3227,1.0
0,4.0,0,0,6,500,0,9500,35000,0,2,3,1494,3,1,ff8081815ab805ff015abcc0ceb73270,1.0
14,14.0,1,1,0,1795,1,30000,250000,2,2,3,2288,0,0,ff8081815ab805ff015abcc1e4b23351,1.0
3,3.0,0,0,3,250,0,6000,60000,0,2,3,1331,3,1,ff8081815ab805ff015abcc66b773560,1.0
1,2.0,0,0,0,500,0,9000,50000,0,2,3,2093,3,1,ff8081815ab805ff015abcc8e92036d7,1.0
0,1.0,0,0,6,400,0,7500,30000,0,2,0,653,3,1,ff8081815ab805ff015abcce002938bc,1.0
1,1.0,0,0,2,400,0,5000,25000,0,1,3,1338,3,1,ff8081815ab805ff015abccf245d3a65,1.0
2,4.0,0,0,3,500,0,16000,100000,0,2,0,635,3,1,ff8081815ab805ff015abccfe56b3b93,1.0
1,4.0,0,1,3,1450,0,15000,150000,1,0,0,667,0,0,ff8081815ab805ff015abcd0d7053c12,1.0
2,2.0,0,0,0,200,0,4000,10000,5,2,0,1319,3,1,ff8081815ab805ff015abcd10c453c2f,1.0
1,2.0,0,0,0,900,0,12000,60000,1,2,0,112,0,1,ff8081815ab805ff015abcd115693c36,1.0
2,3.0,0,0,0,650,0,17000,100000,0,2,0,789,3,1,ff8081815ab805ff015abcd23e543cba,1.0
3,3.0,0,0,2,600,0,13000,50000,1,2,3,1494,3,1,ff8081815ab805ff015abcd3e3093d56,1.0
15,17.0,0,1,0,1500,0,25000,250000,2,0,3,2312,0,0,ff8081815ab805ff015abcd56ec33e0b,1.0
1,2.0,0,0,0,1000,0,20000,300000,2,2,0,2192,3,1,ff8081815ab805ff015abcd7769a3efd,1.0
2,3.0,0,0,3,400,0,9000,35000,0,2,3,236,3,1,ff8081815ab805ff015abcd81e573f4a,1.0
1,1.0,0,0,0,300,0,5000,25000,5,2,3,410,3,1,ff8081815ab805ff015abcd960104014,1.0
3,3.0,0,0,0,400,0,7000,70000,0,2,3,112,3,1,ff8081815ab805ff015abcdb82ab4164,1.0
2,4.0,0,1,3,800,0,18000,180000,1,2,3,1563,0,0,ff8081815ab805ff015abcdbd9c0419d,1.0
1,2.0,0,0,12,600,0,10000,50000,1,1,0,231,2,1,ff8081815ab805ff015abcdcadc94236,1.0
2,3.0,0,1,0,1428,0,16500,100000,1,2,0,1133,0,0,ff8081815ab805ff015abcdd9bdd42b3,1.0
1,8.0,1,1,10,1257,1,25000,250000,1,2,3,100,0,0,ff8081815ab805ff015abcddb8de42c4,1.0
1,3.0,0,0,1,1550,0,18000,180000,2,0,0,2167,3,2,ff8081815ab805ff015abcdf0a65436e,1.0
2,3.0,0,0,0,800,0,10000,100000,1,2,3,112,3,1,ff8081815ab805ff015abce004cb43d8,1.0
1,3.0,0,0,5,1800,0,25000,250000,2,2,3,496,0,1,ff8081815ab805ff015abce131a1448d,1.0
0,1.0,0,0,4,2400,0,30000,300000,2,2,3,1522,0,2,ff8081815ab805ff015abce3bf6e45bb,1.0
1,2.0,0,0,5,500,0,8500,85000,0,2,0,1563,3,1,ff8081815ab805ff015abce3dffd45c5,1.0
3,3.0,0,0,4,500,0,10000,30000,0,2,1,1494,3,1,ff8081815ab805ff015abce4cbff4633,1.0
2,3.0,0,0,0,900,0,12000,120000,1,2,3,1139,0,1,ff8081815ab805ff015abce53f1e4659,1.0
1,2.0,0,0,15,600,0,11000,80000,0,2,0,1038,0,1,ff8081815ab805ff015abce7e3aa4756,1.0
0,3.0,0,0,8,500,0,9000,60000,0,2,0,1563,3,1,ff8081815ab805ff015abce813ae4775,1.0
0,3.0,0,0,4,0,0,14000,50000,1,2,1,1494,3,1,ff8081815ab805ff015abce8a9c447dc,1.0
4,4.0,0,0,1,500,0,7500,25000,0,2,3,653,0,1,ff8081815ab805ff015abce934134851,1.0
1,1.0,0,0,0,150,0,6500,25000,5,2,0,1494,2,1,ff8081815ab805ff015abce9f9df48fa,1.0
0,1.0,0,0,0,350,0,12000,120000,1,2,0,74,3,1,ff8081815ab805ff015abcea397e4925,1.0
3,3.0,0,0,0,400,0,9000,40000,0,2,0,2093,3,1,ff8081815ab805ff015abceaa3da496f,1.0
0,2.0,0,0,0,800,0,12000,120000,1,2,3,1563,3,1,ff8081815ab805ff015abcec9b474a47,1.0
2,3.0,0,0,0,800,0,17000,80000,1,2,0,2093,3,1,ff8081815ab805ff015abceca86d4a4e,1.0
3,4.0,0,1,3,1050,0,16000,100000,1,2,3,1133,1,0,ff8081815ab805ff015abcee106c4ace,1.0
1,3.0,0,0,4,300,0,7000,20000,0,2,0,653,3,1,ff8081815ab805ff015abcee8dc44b49,1.0
0,1.0,0,0,5,1000,0,18000,180000,1,1,3,231,0,1,ff8081815ab805ff015abcf32c0c4d61,1.0
2,2.0,0,0,0,400,0,12000,40000,0,2,0,1494,3,1,ff8081815ab805ff015abcf340cb4d76,1.0
2,3.0,0,0,0,650,0,16000,75000,1,1,3,1494,3,1,ff8081815ab805ff015abcf3e88d4dbb,1.0
0,0.0,0,0,0,600,0,12000,50000,1,1,3,237,3,2,ff8081815ab805ff015abcf430f74de9,1.0
2,5.0,0,0,2,1200,0,23000,230000,1,2,0,1382,0,1,ff8081815ab805ff015abcf503b04e3e,1.0
